ProductID,underlyingID,Date,market_price,strike_price,volume,Rf,F_t,Option_type,Moneyness,,
au2412C520,au2412,2024/10/10,69.98,520,6,0.01841,590.7,C,0.880311495,,
au2412C528,au2412,2024/10/10,62.34,528,0,0.01841,590.7,C,0.893854749,,
au2412C536,au2412,2024/10/10,55.86,536,32,0.01841,590.7,C,0.907398002,,
au2412C544,au2412,2024/10/10,47.34,544,11,0.01841,590.7,C,0.920941256,,
au2412C552,au2412,2024/10/10,41.04,552,12,0.01841,590.7,C,0.93448451,,
au2412C560,au2412,2024/10/10,32.9,560,24,0.01841,590.7,C,0.948027764,,
au2412C568,au2412,2024/10/10,26.9,568,37,0.01841,590.7,C,0.961571017,,
au2412C576,au2412,2024/10/10,20.82,576,65,0.01841,590.7,C,0.975114271,,
au2412C584,au2412,2024/10/10,15.82,584,218,0.01841,590.7,C,0.988657525,,
au2412C592,au2412,2024/10/10,11.7,592,864,0.01841,590.7,C,1.002200779,,
au2412C600,au2412,2024/10/10,8.72,600,1552,0.01841,590.7,C,1.015744033,,
au2412C608,au2412,2024/10/10,6.22,608,873,0.01841,590.7,C,1.029287286,,
au2412C616,au2412,2024/10/10,4.64,616,875,0.01841,590.7,C,1.04283054,,
au2412C624,au2412,2024/10/10,3.46,624,785,0.01841,590.7,C,1.056373794,,
au2412C632,au2412,2024/10/10,2.64,632,595,0.01841,590.7,C,1.069917048,,
au2412C640,au2412,2024/10/10,2.14,640,1203,0.01841,590.7,C,1.083460301,,
au2412C648,au2412,2024/10/10,1.7,648,189,0.01841,590.7,C,1.097003555,,
au2412C656,au2412,2024/10/10,1.38,656,251,0.01841,590.7,C,1.110546809,,
au2412C664,au2412,2024/10/10,1.12,664,619,0.01841,590.7,C,1.124090063,,
au2412C672,au2412,2024/10/10,1.02,672,812,0.01841,590.7,C,1.137633316,,
au2412C680,au2412,2024/10/10,0.88,680,382,0.01841,590.7,C,1.15117657,,
au2412C688,au2412,2024/10/10,0.72,688,375,0.01841,590.7,C,1.164719824,,
au2412C696,au2412,2024/10/10,0.66,696,515,0.01841,590.7,C,1.178263078,,
au2412P448,au2412,2024/10/10,0.38,448,392,0.01841,590.7,P,0.758422211,,
au2412P456,au2412,2024/10/10,0.44,456,99,0.01841,590.7,P,0.771965465,,
au2412P464,au2412,2024/10/10,0.46,464,27,0.01841,590.7,P,0.785508718,,
au2412P472,au2412,2024/10/10,0.58,472,43,0.01841,590.7,P,0.799051972,,
au2412P480,au2412,2024/10/10,0.58,480,540,0.01841,590.7,P,0.812595226,,
au2412P488,au2412,2024/10/10,0.76,488,2218,0.01841,590.7,P,0.82613848,,
au2412P496,au2412,2024/10/10,0.78,496,520,0.01841,590.7,P,0.839681734,,
au2412P504,au2412,2024/10/10,0.82,504,798,0.01841,590.7,P,0.853224987,,
au2412P512,au2412,2024/10/10,0.92,512,399,0.01841,590.7,P,0.866768241,,
au2412P520,au2412,2024/10/10,1.16,520,1289,0.01841,590.7,P,0.880311495,,
au2412P528,au2412,2024/10/10,1.32,528,717,0.01841,590.7,P,0.893854749,,
au2412P536,au2412,2024/10/10,1.6,536,1140,0.01841,590.7,P,0.907398002,,
au2412P544,au2412,2024/10/10,1.92,544,1455,0.01841,590.7,P,0.920941256,,
au2412P552,au2412,2024/10/10,2.66,552,6204,0.01841,590.7,P,0.93448451,,
au2412P560,au2412,2024/10/10,3.26,560,3029,0.01841,590.7,P,0.948027764,,
au2412P568,au2412,2024/10/10,4.58,568,1970,0.01841,590.7,P,0.961571017,,
au2412P576,au2412,2024/10/10,6.32,576,2474,0.01841,590.7,P,0.975114271,,
au2412P584,au2412,2024/10/10,9.16,584,2170,0.01841,590.7,P,0.988657525,,
au2412P592,au2412,2024/10/10,12.9,592,964,0.01841,590.7,P,1.002200779,,
au2412P600,au2412,2024/10/10,17.9,600,253,0.01841,590.7,P,1.015744033,,
au2412P608,au2412,2024/10/10,23.58,608,134,0.01841,590.7,P,1.029287286,,
au2412P616,au2412,2024/10/10,30.32,616,40,0.01841,590.7,P,1.04283054,,
au2412P624,au2412,2024/10/10,39.9,624,8,0.01841,590.7,P,1.056373794,,
au2412P632,au2412,2024/10/10,45.32,632,26,0.01841,590.7,P,1.069917048,,
au2412P640,au2412,2024/10/10,53.2,640,2,0.01841,590.7,P,1.083460301,,
au2412P648,au2412,2024/10/10,59.46,648,11,0.01841,590.7,P,1.097003555,,
au2412P656,au2412,2024/10/10,67.56,656,0,0.01841,590.7,P,1.110546809,,
au2412P664,au2412,2024/10/10,75.18,664,0,0.01841,590.7,P,1.124090063,,
au2412P672,au2412,2024/10/10,82.9,672,0,0.01841,590.7,P,1.137633316,,
au2412P680,au2412,2024/10/10,90.72,680,0,0.01841,590.7,P,1.15117657,,
au2412P688,au2412,2024/10/10,98.62,688,0,0.01841,590.7,P,1.164719824,,
au2412P696,au2412,2024/10/10,106.54,696,0,0.01841,590.7,P,1.178263078,,
au2412C448,au2412,2024/10/11,147.12,448,0,0.01841,597.38,C,0.749941411,,
au2412C456,au2412,2024/10/11,139.12,456,0,0.01841,597.38,C,0.763333222,,
au2412C464,au2412,2024/10/11,131.12,464,0,0.01841,597.38,C,0.776725033,,
au2412C472,au2412,2024/10/11,123.12,472,0,0.01841,597.38,C,0.790116844,,
au2412C480,au2412,2024/10/11,115.12,480,0,0.01841,597.38,C,0.803508654,,
au2412C488,au2412,2024/10/11,107.12,488,0,0.01841,597.38,C,0.816900465,,
au2412C496,au2412,2024/10/11,98.68,496,1,0.01841,597.38,C,0.830292276,,
au2412C504,au2412,2024/10/11,91.14,504,0,0.01841,597.38,C,0.843684087,,
au2412C512,au2412,2024/10/11,83.2,512,0,0.01841,597.38,C,0.857075898,,
au2412C520,au2412,2024/10/11,75.34,520,0,0.01841,597.38,C,0.870467709,,
au2412C528,au2412,2024/10/11,67.6,528,0,0.01841,597.38,C,0.88385952,,
au2412C536,au2412,2024/10/11,64.28,536,44,0.01841,597.38,C,0.897251331,,
au2412C544,au2412,2024/10/11,55.28,544,22,0.01841,597.38,C,0.910643142,,
au2412C552,au2412,2024/10/11,46.88,552,44,0.01841,597.38,C,0.924034953,,
au2412C560,au2412,2024/10/11,39.52,560,55,0.01841,597.38,C,0.937426764,,
au2412C568,au2412,2024/10/11,33,568,65,0.01841,597.38,C,0.950818574,,
au2412C576,au2412,2024/10/11,25.9,576,90,0.01841,597.38,C,0.964210385,,
au2412C584,au2412,2024/10/11,19.88,584,324,0.01841,597.38,C,0.977602196,,
au2412C592,au2412,2024/10/11,15.16,592,994,0.01841,597.38,C,0.990994007,,
au2412C600,au2412,2024/10/11,11.3,600,3470,0.01841,597.38,C,1.004385818,,
au2412C608,au2412,2024/10/11,8.82,608,2450,0.01841,597.38,C,1.017777629,,
au2412C616,au2412,2024/10/11,6.2,616,2065,0.01841,597.38,C,1.03116944,,
au2412C624,au2412,2024/10/11,4.66,624,1834,0.01841,597.38,C,1.044561251,,
au2412C632,au2412,2024/10/11,3.54,632,3003,0.01841,597.38,C,1.057953062,,
au2412C640,au2412,2024/10/11,2.8,640,2299,0.01841,597.38,C,1.071344873,,
au2412C648,au2412,2024/10/11,2.14,648,902,0.01841,597.38,C,1.084736684,,
au2412C656,au2412,2024/10/11,2.02,656,429,0.01841,597.38,C,1.098128494,,
au2412C664,au2412,2024/10/11,1.4,664,592,0.01841,597.38,C,1.111520305,,
au2412C672,au2412,2024/10/11,1.34,672,1671,0.01841,597.38,C,1.124912116,,
au2412C680,au2412,2024/10/11,1.06,680,817,0.01841,597.38,C,1.138303927,,
au2412C688,au2412,2024/10/11,0.92,688,963,0.01841,597.38,C,1.151695738,,
au2412C696,au2412,2024/10/11,0.82,696,1702,0.01841,597.38,C,1.165087549,,
au2412P448,au2412,2024/10/11,0.36,448,553,0.01841,597.38,P,0.749941411,,
au2412P456,au2412,2024/10/11,0.4,456,32,0.01841,597.38,P,0.763333222,,
au2412P464,au2412,2024/10/11,0.4,464,155,0.01841,597.38,P,0.776725033,,
au2412P472,au2412,2024/10/11,0.44,472,129,0.01841,597.38,P,0.790116844,,
au2412P480,au2412,2024/10/11,0.5,480,440,0.01841,597.38,P,0.803508654,,
au2412P488,au2412,2024/10/11,0.68,488,1359,0.01841,597.38,P,0.816900465,,
au2412P496,au2412,2024/10/11,0.64,496,687,0.01841,597.38,P,0.830292276,,
au2412P504,au2412,2024/10/11,0.66,504,907,0.01841,597.38,P,0.843684087,,
au2412P512,au2412,2024/10/11,0.74,512,491,0.01841,597.38,P,0.857075898,,
au2412P520,au2412,2024/10/11,0.96,520,1285,0.01841,597.38,P,0.870467709,,
au2412P528,au2412,2024/10/11,1.02,528,614,0.01841,597.38,P,0.88385952,,
au2412P536,au2412,2024/10/11,1.22,536,1024,0.01841,597.38,P,0.897251331,,
au2412P544,au2412,2024/10/11,1.5,544,1179,0.01841,597.38,P,0.910643142,,
au2412P552,au2412,2024/10/11,1.98,552,4682,0.01841,597.38,P,0.924034953,,
au2412P560,au2412,2024/10/11,2.5,560,3220,0.01841,597.38,P,0.937426764,,
au2412P568,au2412,2024/10/11,3.48,568,2905,0.01841,597.38,P,0.950818574,,
au2412P576,au2412,2024/10/11,4.76,576,3078,0.01841,597.38,P,0.964210385,,
au2412P584,au2412,2024/10/11,6.82,584,2740,0.01841,597.38,P,0.977602196,,
au2412P592,au2412,2024/10/11,9.88,592,1847,0.01841,597.38,P,0.990994007,,
au2412P600,au2412,2024/10/11,14.06,600,524,0.01841,597.38,P,1.004385818,,
au2412P608,au2412,2024/10/11,19.02,608,153,0.01841,597.38,P,1.017777629,,
au2412P616,au2412,2024/10/11,25.16,616,186,0.01841,597.38,P,1.03116944,,
au2412P624,au2412,2024/10/11,30.8,624,33,0.01841,597.38,P,1.044561251,,
au2412P632,au2412,2024/10/11,37.84,632,42,0.01841,597.38,P,1.057953062,,
au2412P640,au2412,2024/10/11,44,640,16,0.01841,597.38,P,1.071344873,,
au2412P648,au2412,2024/10/11,52.52,648,12,0.01841,597.38,P,1.084736684,,
au2412P656,au2412,2024/10/11,60.52,656,2,0.01841,597.38,P,1.098128494,,
au2412P664,au2412,2024/10/11,69.7,664,0,0.01841,597.38,P,1.111520305,,
au2412P672,au2412,2024/10/11,77.38,672,0,0.01841,597.38,P,1.124912116,,
au2412P680,au2412,2024/10/11,85.16,680,0,0.01841,597.38,P,1.138303927,,
au2412P688,au2412,2024/10/11,93.02,688,0,0.01841,597.38,P,1.151695738,,
au2412P696,au2412,2024/10/11,98.94,696,1,0.01841,597.38,P,1.165087549,,
au2412C448,au2412,2024/10/14,152.34,448,0,0.01841,603.3,C,0.742582463,,
au2412C456,au2412,2024/10/14,144.34,456,0,0.01841,603.3,C,0.755842864,,
au2412C464,au2412,2024/10/14,136.34,464,0,0.01841,603.3,C,0.769103265,,
au2412C472,au2412,2024/10/14,128.34,472,0,0.01841,603.3,C,0.782363667,,
au2412C480,au2412,2024/10/14,120.34,480,0,0.01841,603.3,C,0.795624068,,
au2412C488,au2412,2024/10/14,112.34,488,0,0.01841,603.3,C,0.808884469,,
au2412C496,au2412,2024/10/14,102.58,496,2,0.01841,603.3,C,0.82214487,,
au2412C504,au2412,2024/10/14,96.36,504,0,0.01841,603.3,C,0.835405271,,
au2412C512,au2412,2024/10/14,88.42,512,0,0.01841,603.3,C,0.848665672,,
au2412C520,au2412,2024/10/14,80,520,1,0.01841,603.3,C,0.861926073,,
au2412C528,au2412,2024/10/14,72.74,528,0,0.01841,603.3,C,0.875186474,,
au2412C536,au2412,2024/10/14,68.26,536,53,0.01841,603.3,C,0.888446876,,
au2412C544,au2412,2024/10/14,60.8,544,51,0.01841,603.3,C,0.901707277,,
au2412C552,au2412,2024/10/14,53.1,552,9,0.01841,603.3,C,0.914967678,,
au2412C560,au2412,2024/10/14,45.3,560,46,0.01841,603.3,C,0.928228079,,
au2412C568,au2412,2024/10/14,38.2,568,64,0.01841,603.3,C,0.94148848,,
au2412C576,au2412,2024/10/14,31.4,576,59,0.01841,603.3,C,0.954748881,,
au2412C584,au2412,2024/10/14,25,584,124,0.01841,603.3,C,0.968009282,,
au2412C592,au2412,2024/10/14,19.76,592,401,0.01841,603.3,C,0.981269683,,
au2412C600,au2412,2024/10/14,15.22,600,3484,0.01841,603.3,C,0.994530085,,
au2412C608,au2412,2024/10/14,11.6,608,3023,0.01841,603.3,C,1.007790486,,
au2412C616,au2412,2024/10/14,9.04,616,3111,0.01841,603.3,C,1.021050887,,
au2412C624,au2412,2024/10/14,6.98,624,2598,0.01841,603.3,C,1.034311288,,
au2412C632,au2412,2024/10/14,5.42,632,3478,0.01841,603.3,C,1.047571689,,
au2412C640,au2412,2024/10/14,4.32,640,5323,0.01841,603.3,C,1.06083209,,
au2412C648,au2412,2024/10/14,3.42,648,1427,0.01841,603.3,C,1.074092491,,
au2412C656,au2412,2024/10/14,2.8,656,1367,0.01841,603.3,C,1.087352892,,
au2412C664,au2412,2024/10/14,2.36,664,698,0.01841,603.3,C,1.100613294,,
au2412C672,au2412,2024/10/14,2,672,2994,0.01841,603.3,C,1.113873695,,
au2412C680,au2412,2024/10/14,1.72,680,1136,0.01841,603.3,C,1.127134096,,
au2412C688,au2412,2024/10/14,1.52,688,1595,0.01841,603.3,C,1.140394497,,
au2412C696,au2412,2024/10/14,1.32,696,4778,0.01841,603.3,C,1.153654898,,
au2412P448,au2412,2024/10/14,0.3,448,369,0.01841,603.3,P,0.742582463,,
au2412P456,au2412,2024/10/14,0.32,456,75,0.01841,603.3,P,0.755842864,,
au2412P464,au2412,2024/10/14,0.32,464,143,0.01841,603.3,P,0.769103265,,
au2412P472,au2412,2024/10/14,0.38,472,235,0.01841,603.3,P,0.782363667,,
au2412P480,au2412,2024/10/14,0.44,480,378,0.01841,603.3,P,0.795624068,,
au2412P488,au2412,2024/10/14,0.6,488,1493,0.01841,603.3,P,0.808884469,,
au2412P496,au2412,2024/10/14,0.56,496,561,0.01841,603.3,P,0.82214487,,
au2412P504,au2412,2024/10/14,0.62,504,752,0.01841,603.3,P,0.835405271,,
au2412P512,au2412,2024/10/14,0.66,512,539,0.01841,603.3,P,0.848665672,,
au2412P520,au2412,2024/10/14,0.84,520,1347,0.01841,603.3,P,0.861926073,,
au2412P528,au2412,2024/10/14,0.84,528,919,0.01841,603.3,P,0.875186474,,
au2412P536,au2412,2024/10/14,1.02,536,986,0.01841,603.3,P,0.888446876,,
au2412P544,au2412,2024/10/14,1.28,544,1010,0.01841,603.3,P,0.901707277,,
au2412P552,au2412,2024/10/14,1.68,552,3887,0.01841,603.3,P,0.914967678,,
au2412P560,au2412,2024/10/14,2.14,560,2133,0.01841,603.3,P,0.928228079,,
au2412P568,au2412,2024/10/14,2.8,568,1777,0.01841,603.3,P,0.94148848,,
au2412P576,au2412,2024/10/14,3.86,576,2511,0.01841,603.3,P,0.954748881,,
au2412P584,au2412,2024/10/14,5.66,584,1858,0.01841,603.3,P,0.968009282,,
au2412P592,au2412,2024/10/14,8.24,592,2038,0.01841,603.3,P,0.981269683,,
au2412P600,au2412,2024/10/14,11.7,600,1360,0.01841,603.3,P,0.994530085,,
au2412P608,au2412,2024/10/14,16.02,608,216,0.01841,603.3,P,1.007790486,,
au2412P616,au2412,2024/10/14,21.6,616,40,0.01841,603.3,P,1.021050887,,
au2412P624,au2412,2024/10/14,27.18,624,80,0.01841,603.3,P,1.034311288,,
au2412P632,au2412,2024/10/14,33.4,632,27,0.01841,603.3,P,1.047571689,,
au2412P640,au2412,2024/10/14,40.86,640,9,0.01841,603.3,P,1.06083209,,
au2412P648,au2412,2024/10/14,50.36,648,1,0.01841,603.3,P,1.074092491,,
au2412P656,au2412,2024/10/14,58.1,656,2,0.01841,603.3,P,1.087352892,,
au2412P664,au2412,2024/10/14,64.98,664,0,0.01841,603.3,P,1.100613294,,
au2412P672,au2412,2024/10/14,72.52,672,0,0.01841,603.3,P,1.113873695,,
au2412P680,au2412,2024/10/14,80.2,680,0,0.01841,603.3,P,1.127134096,,
au2412P688,au2412,2024/10/14,87.98,688,0,0.01841,603.3,P,1.140394497,,
au2412P696,au2412,2024/10/14,95.84,696,0,0.01841,603.3,P,1.153654898,,
au2412C448,au2412,2024/10/15,153.74,448,0,0.01842,603.64,C,0.742164204,,
au2412C456,au2412,2024/10/15,145.74,456,0,0.01842,603.64,C,0.755417136,,
au2412C464,au2412,2024/10/15,137.74,464,0,0.01842,603.64,C,0.768670068,,
au2412C472,au2412,2024/10/15,129.74,472,0,0.01842,603.64,C,0.781923,,
au2412C480,au2412,2024/10/15,121.74,480,0,0.01842,603.64,C,0.795175933,,
au2412C488,au2412,2024/10/15,113.74,488,0,0.01842,603.64,C,0.808428865,,
au2412C496,au2412,2024/10/15,104.08,496,6,0.01842,603.64,C,0.821681797,,
au2412C504,au2412,2024/10/15,97.76,504,0,0.01842,603.64,C,0.834934729,,
au2412C512,au2412,2024/10/15,89.82,512,0,0.01842,603.64,C,0.848187662,,
au2412C520,au2412,2024/10/15,81.94,520,0,0.01842,603.64,C,0.861440594,,
au2412C528,au2412,2024/10/15,74.14,528,0,0.01842,603.64,C,0.874693526,,
au2412C536,au2412,2024/10/15,68,536,7,0.01842,603.64,C,0.887946458,,
au2412C544,au2412,2024/10/15,60.2,544,28,0.01842,603.64,C,0.90119939,,
au2412C552,au2412,2024/10/15,52.3,552,59,0.01842,603.64,C,0.914452323,,
au2412C560,au2412,2024/10/15,45.06,560,57,0.01842,603.64,C,0.927705255,,
au2412C568,au2412,2024/10/15,37.72,568,20,0.01842,603.64,C,0.940958187,,
au2412C576,au2412,2024/10/15,30.6,576,49,0.01842,603.64,C,0.954211119,,
au2412C584,au2412,2024/10/15,24.86,584,98,0.01842,603.64,C,0.967464051,,
au2412C592,au2412,2024/10/15,19.2,592,352,0.01842,603.64,C,0.980716984,,
au2412C600,au2412,2024/10/15,14.8,600,1406,0.01842,603.64,C,0.993969916,,
au2412C608,au2412,2024/10/15,11.32,608,2356,0.01842,603.64,C,1.007222848,,
au2412C616,au2412,2024/10/15,8.5,616,2438,0.01842,603.64,C,1.02047578,,
au2412C624,au2412,2024/10/15,6.46,624,1732,0.01842,603.64,C,1.033728712,,
au2412C632,au2412,2024/10/15,4.9,632,2312,0.01842,603.64,C,1.046981645,,
au2412C640,au2412,2024/10/15,3.9,640,5103,0.01842,603.64,C,1.060234577,,
au2412C648,au2412,2024/10/15,3,648,968,0.01842,603.64,C,1.073487509,,
au2412C656,au2412,2024/10/15,2.48,656,1038,0.01842,603.64,C,1.086740441,,
au2412C664,au2412,2024/10/15,2,664,568,0.01842,603.64,C,1.099993374,,
au2412C672,au2412,2024/10/15,1.76,672,2126,0.01842,603.64,C,1.113246306,,
au2412C680,au2412,2024/10/15,1.48,680,735,0.01842,603.64,C,1.126499238,,
au2412C688,au2412,2024/10/15,1.28,688,1038,0.01842,603.64,C,1.13975217,,
au2412C696,au2412,2024/10/15,1.1,696,2874,0.01842,603.64,C,1.153005102,,
au2412P448,au2412,2024/10/15,0.28,448,386,0.01842,603.64,P,0.742164204,,
au2412P456,au2412,2024/10/15,0.32,456,97,0.01842,603.64,P,0.755417136,,
au2412P464,au2412,2024/10/15,0.32,464,106,0.01842,603.64,P,0.768670068,,
au2412P472,au2412,2024/10/15,0.36,472,282,0.01842,603.64,P,0.781923,,
au2412P480,au2412,2024/10/15,0.42,480,273,0.01842,603.64,P,0.795175933,,
au2412P488,au2412,2024/10/15,0.58,488,1997,0.01842,603.64,P,0.808428865,,
au2412P496,au2412,2024/10/15,0.56,496,561,0.01842,603.64,P,0.821681797,,
au2412P504,au2412,2024/10/15,0.6,504,798,0.01842,603.64,P,0.834934729,,
au2412P512,au2412,2024/10/15,0.66,512,652,0.01842,603.64,P,0.848187662,,
au2412P520,au2412,2024/10/15,0.8,520,1341,0.01842,603.64,P,0.861440594,,
au2412P528,au2412,2024/10/15,0.88,528,625,0.01842,603.64,P,0.874693526,,
au2412P536,au2412,2024/10/15,1.02,536,571,0.01842,603.64,P,0.887946458,,
au2412P544,au2412,2024/10/15,1.26,544,489,0.01842,603.64,P,0.90119939,,
au2412P552,au2412,2024/10/15,1.7,552,3061,0.01842,603.64,P,0.914452323,,
au2412P560,au2412,2024/10/15,2.08,560,1537,0.01842,603.64,P,0.927705255,,
au2412P568,au2412,2024/10/15,2.74,568,1636,0.01842,603.64,P,0.940958187,,
au2412P576,au2412,2024/10/15,3.84,576,1670,0.01842,603.64,P,0.954211119,,
au2412P584,au2412,2024/10/15,5.58,584,1577,0.01842,603.64,P,0.967464051,,
au2412P592,au2412,2024/10/15,7.94,592,1540,0.01842,603.64,P,0.980716984,,
au2412P600,au2412,2024/10/15,11.4,600,997,0.01842,603.64,P,0.993969916,,
au2412P608,au2412,2024/10/15,15.66,608,440,0.01842,603.64,P,1.007222848,,
au2412P616,au2412,2024/10/15,21,616,135,0.01842,603.64,P,1.02047578,,
au2412P624,au2412,2024/10/15,26.82,624,62,0.01842,603.64,P,1.033728712,,
au2412P632,au2412,2024/10/15,33.74,632,26,0.01842,603.64,P,1.046981645,,
au2412P640,au2412,2024/10/15,40.36,640,22,0.01842,603.64,P,1.060234577,,
au2412P648,au2412,2024/10/15,47.42,648,16,0.01842,603.64,P,1.073487509,,
au2412P656,au2412,2024/10/15,55.5,656,11,0.01842,603.64,P,1.086740441,,
au2412P664,au2412,2024/10/15,63.8,664,0,0.01842,603.64,P,1.099993374,,
au2412P672,au2412,2024/10/15,71.28,672,0,0.01842,603.64,P,1.113246306,,
au2412P680,au2412,2024/10/15,78.92,680,0,0.01842,603.64,P,1.126499238,,
au2412P688,au2412,2024/10/15,86.66,688,0,0.01842,603.64,P,1.13975217,,
au2412P696,au2412,2024/10/15,94.5,696,0,0.01842,603.64,P,1.153005102,,
au2412C448,au2412,2024/10/16,159.52,448,0,0.01846,611.98,C,0.732050067,,
au2412C456,au2412,2024/10/16,151.52,456,0,0.01846,611.98,C,0.74512239,,
au2412C464,au2412,2024/10/16,143.52,464,0,0.01846,611.98,C,0.758194712,,
au2412C472,au2412,2024/10/16,135.52,472,0,0.01846,611.98,C,0.771267035,,
au2412C480,au2412,2024/10/16,127.52,480,0,0.01846,611.98,C,0.784339357,,
au2412C488,au2412,2024/10/16,119.52,488,0,0.01846,611.98,C,0.79741168,,
au2412C496,au2412,2024/10/16,119.4,496,4,0.01846,611.98,C,0.810484003,,
au2412C504,au2412,2024/10/16,100.84,504,1,0.01846,611.98,C,0.823556325,,
au2412C512,au2412,2024/10/16,95.56,512,0,0.01846,611.98,C,0.836628648,,
au2412C520,au2412,2024/10/16,87.66,520,0,0.01846,611.98,C,0.849700971,,
au2412C528,au2412,2024/10/16,79.82,528,0,0.01846,611.98,C,0.862773293,,
au2412C536,au2412,2024/10/16,72.1,536,0,0.01846,611.98,C,0.875845616,,
au2412C544,au2412,2024/10/16,67.9,544,101,0.01846,611.98,C,0.888917938,,
au2412C552,au2412,2024/10/16,60.2,552,44,0.01846,611.98,C,0.901990261,,
au2412C560,au2412,2024/10/16,52.5,560,23,0.01846,611.98,C,0.915062584,,
au2412C568,au2412,2024/10/16,45.76,568,72,0.01846,611.98,C,0.928134906,,
au2412C576,au2412,2024/10/16,38.5,576,111,0.01846,611.98,C,0.941207229,,
au2412C584,au2412,2024/10/16,32.12,584,377,0.01846,611.98,C,0.954279552,,
au2412C592,au2412,2024/10/16,25.94,592,482,0.01846,611.98,C,0.967351874,,
au2412C600,au2412,2024/10/16,20.68,600,1797,0.01846,611.98,C,0.980424197,,
au2412C608,au2412,2024/10/16,16.72,608,3880,0.01846,611.98,C,0.993496519,,
au2412C616,au2412,2024/10/16,13.34,616,4678,0.01846,611.98,C,1.006568842,,
au2412C624,au2412,2024/10/16,10.56,624,3854,0.01846,611.98,C,1.019641165,,
au2412C632,au2412,2024/10/16,8.58,632,5054,0.01846,611.98,C,1.032713487,,
au2412C640,au2412,2024/10/16,7.1,640,9584,0.01846,611.98,C,1.04578581,,
au2412C648,au2412,2024/10/16,5.72,648,3419,0.01846,611.98,C,1.058858133,,
au2412C656,au2412,2024/10/16,4.92,656,4861,0.01846,611.98,C,1.071930455,,
au2412C664,au2412,2024/10/16,4.16,664,2188,0.01846,611.98,C,1.085002778,,
au2412C672,au2412,2024/10/16,3.56,672,3975,0.01846,611.98,C,1.0980751,,
au2412C680,au2412,2024/10/16,3.2,680,1404,0.01846,611.98,C,1.111147423,,
au2412C688,au2412,2024/10/16,2.86,688,2039,0.01846,611.98,C,1.124219746,,
au2412C696,au2412,2024/10/16,2.7,696,8360,0.01846,611.98,C,1.137292068,,
au2412P448,au2412,2024/10/16,0.26,448,315,0.01846,611.98,P,0.732050067,,
au2412P456,au2412,2024/10/16,0.28,456,60,0.01846,611.98,P,0.74512239,,
au2412P464,au2412,2024/10/16,0.28,464,147,0.01846,611.98,P,0.758194712,,
au2412P472,au2412,2024/10/16,0.3,472,129,0.01846,611.98,P,0.771267035,,
au2412P480,au2412,2024/10/16,0.36,480,111,0.01846,611.98,P,0.784339357,,
au2412P488,au2412,2024/10/16,0.5,488,2342,0.01846,611.98,P,0.79741168,,
au2412P496,au2412,2024/10/16,0.46,496,846,0.01846,611.98,P,0.810484003,,
au2412P504,au2412,2024/10/16,0.48,504,1213,0.01846,611.98,P,0.823556325,,
au2412P512,au2412,2024/10/16,0.54,512,638,0.01846,611.98,P,0.836628648,,
au2412P520,au2412,2024/10/16,0.66,520,1007,0.01846,611.98,P,0.849700971,,
au2412P528,au2412,2024/10/16,0.7,528,795,0.01846,611.98,P,0.862773293,,
au2412P536,au2412,2024/10/16,0.8,536,1044,0.01846,611.98,P,0.875845616,,
au2412P544,au2412,2024/10/16,0.96,544,1244,0.01846,611.98,P,0.888917938,,
au2412P552,au2412,2024/10/16,1.34,552,4381,0.01846,611.98,P,0.901990261,,
au2412P560,au2412,2024/10/16,1.58,560,2452,0.01846,611.98,P,0.915062584,,
au2412P568,au2412,2024/10/16,2.12,568,2213,0.01846,611.98,P,0.928134906,,
au2412P576,au2412,2024/10/16,2.94,576,2737,0.01846,611.98,P,0.941207229,,
au2412P584,au2412,2024/10/16,4.28,584,2650,0.01846,611.98,P,0.954279552,,
au2412P592,au2412,2024/10/16,6.24,592,2185,0.01846,611.98,P,0.967351874,,
au2412P600,au2412,2024/10/16,9,600,2369,0.01846,611.98,P,0.980424197,,
au2412P608,au2412,2024/10/16,12.68,608,1279,0.01846,611.98,P,0.993496519,,
au2412P616,au2412,2024/10/16,17.32,616,702,0.01846,611.98,P,1.006568842,,
au2412P624,au2412,2024/10/16,22.6,624,309,0.01846,611.98,P,1.019641165,,
au2412P632,au2412,2024/10/16,29.34,632,57,0.01846,611.98,P,1.032713487,,
au2412P640,au2412,2024/10/16,35.78,640,57,0.01846,611.98,P,1.04578581,,
au2412P648,au2412,2024/10/16,42.88,648,41,0.01846,611.98,P,1.058858133,,
au2412P656,au2412,2024/10/16,49.92,656,29,0.01846,611.98,P,1.071930455,,
au2412P664,au2412,2024/10/16,58.74,664,0,0.01846,611.98,P,1.085002778,,
au2412P672,au2412,2024/10/16,66.04,672,0,0.01846,611.98,P,1.0980751,,
au2412P680,au2412,2024/10/16,73.52,680,0,0.01846,611.98,P,1.111147423,,
au2412P688,au2412,2024/10/16,81.16,688,0,0.01846,611.98,P,1.124219746,,
au2412P696,au2412,2024/10/16,88.9,696,0,0.01846,611.98,P,1.137292068,,
au2412C448,au2412,2024/10/17,164.8,448,0,0.01855,614.26,C,0.729332856,,
au2412C456,au2412,2024/10/17,156.8,456,0,0.01855,614.26,C,0.742356657,,
au2412C464,au2412,2024/10/17,148.8,464,0,0.01855,614.26,C,0.755380458,,
au2412C472,au2412,2024/10/17,140.8,472,0,0.01855,614.26,C,0.768404259,,
